time	TriggeredState-name	TriggeredState-state	[00].VehicleUpdate-pos.001	[00].VehicleUpdate-pos.002	[00].VehicleUpdate-pos.003	[00].VehicleUpdate-pos.004	[00].VehicleUpdate-pos.005	[00].VehicleUpdate-pos.006	[00].VehicleUpdate-COGPos.001	[00].VehicleUpdate-COGPos.002	[00].VehicleUpdate-COGPos.003	[00].VehicleUpdate-speed.001	[00].VehicleUpdate-speed.002	[00].VehicleUpdate-speed.003	[00].VehicleUpdate-speed.004	[00].VehicleUpdate-speed.005	[00].VehicleUpdate-speed.006	[00].VehicleUpdate-accel.001	[00].VehicleUpdate-accel.002	[00].VehicleUpdate-accel.003	[00].VehicleUpdate-accel.004	[00].VehicleUpdate-accel.005	[00].VehicleUpdate-accel.006	[00].VehicleUpdate-accelerator	[00].VehicleUpdate-brake	Last_TimeMarker
0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	
0.05	null	null	-1724.94249505	7784.15033161	-0.00178834299503	-1.57079971568	-0.000433375224344	3.75035846226e-06	-1724.94250204	7782.67026219	0.525001217688	0.00121015042532	-4.98616718687e-05	-0.0521013699472	1.74516387119e-07	-0.0200308375061	0.000124096666696	0.0795898810029	-0.00069422920933	-1.06117808819	-7.2065347922e-05	-0.42260953784	5.172843521e-05	0	0	
0.1	null	null	-1724.94249476	7784.14950516	-0.00719823292342	-1.57079979677	-0.00175769177668	9.10569524371e-06	-1724.94250468	7782.67013468	0.521550945648	0.00355332158506	-5.55412625545e-05	-0.0879981666803	-2.01877696782e-06	-0.0344088673592	9.75894436124e-05	0.0382121242583	0.000202224109671	-0.49679595232	-3.26621216118e-06	-0.226258203387	-0.000752677500714	0	0	
0.15	null	null	-1724.94249469	7784.14806101	-0.0157363056895	-1.57079983053	-0.00388522982935	1.33696620362e-05	-1724.9425069	7782.66981881	0.516159090807	0.0157688334584	-2.36339365074e-05	-0.0991978794336	4.58734075437e-06	-0.0435197949409	5.12860788149e-05	1.60893917084	0.000768059573602	0.0644376948476	0.000306548492517	-0.731119155884	-0.000631570990663	1	0	
0.2	null	null	-1724.9424948	7784.1454524	-0.0236232962693	-1.57079956452	-0.00613597356957	1.45647530535e-05	-1724.94250725	7782.6684111	0.511597894538	0.0292491596192	4.65571656605e-06	-0.0890913829207	5.57156954528e-06	-0.0416974313557	-9.33365811306e-07	-0.0347381234169	0.000509695033543	0.336073100567	-1.04156279122e-05	0.335455834866	-0.000832029618323	0	0.233522996306	
0.25	null	null	-1724.94249476	7784.1431091	-0.0297635492983	-1.57079924103	-0.00773374697389	1.37331452532e-05	-1724.94250629	7782.66692485	0.507816934635	0.0306672845036	2.94317087537e-05	-0.0676574036479	8.24558810564e-06	-0.0232230555266	-3.26388217218e-05	-0.0169561635703	0.000292013894068	0.540123701096	-1.45422802689e-06	0.45495185256	-0.000487482175231	0.0182141754776	0	
0.3	null	null	-1724.94249463	7784.14131566	-0.0332194283723	-1.57079885807	-0.00833763249031	1.16930365728e-05	-1724.94250451	7782.66545632	0.505252403786	0.0297343544662	4.10886495956e-05	-0.0398335158825	7.66775792727e-06	-0.00219733966514	-4.91400132887e-05	0.00297824759036	0.000104109552922	0.598938524723	-3.68719270227e-06	0.396516919136	-3.9420217945e-05	0.0523536987603	0	
0.35	null	null	-1724.94249418	7784.13972594	-0.0339678185834	-1.5707984205	-0.00796428416578	9.09578717439e-06	-1724.94250205	7782.66366566	0.503952966461	0.0354316793382	4.45594341727e-05	-0.00904162600636	8.33069771033e-06	0.0132104018703	-3.8062553358e-05	0.16910803318	-5.68302784814e-05	0.457159698009	3.95773495256e-05	0.146980181336	0.000453840650152	0.0938590615988	0	
0.4	null	null	-1724.94249346	7784.13814507	-0.0329453324199	-1.57079790846	-0.00727514389654	7.79409437396e-06	-1724.9424999	7782.66171444	0.5039581124	0.046616949141	4.50960760645e-05	0.00625182269141	1.35486452564e-05	0.0135654304177	-1.43070101331e-05	0.282140761614	-1.91364943021e-05	0.198630139232	0.000142571589095	-0.0916793346405	0.000577143859118	0.141569212079	0	
0.45	null	null	-1724.94249257	7784.13580401	-0.0317162525896	-1.57079698825	-0.00676302310252	7.64512065983e-06	-1724.94249757	7782.65909861	0.504431011031	0.0633517429233	5.29659409949e-05	0.0113042676821	2.57135907304e-05	0.00727416668087	8.17450654722e-06	0.413007050753	0.000174280663487	0.0355348996818	0.000287758914055	-0.142623066902	0.000423814490205	0.189189583063	0	
0.5	null	null	-1724.94249162	7784.13233694	-0.0308463741377	-1.57079531908	-0.00655814688953	8.42651399366e-06	-1724.94249457	7782.65552173	0.50499833642	0.0866157487035	7.34784480301e-05	0.0107074454427	4.44162906206e-05	0.00150671659503	2.32447309827e-05	0.552406430244	0.000445333134849	-0.0462027490139	0.000390848581446	-0.0977853760123	0.000187248922884	0.237251937389	0	
0.55	null	null	-1724.94249043	7784.12650945	-0.0303488544202	-1.57079200929	-0.00658908240357	1.0013217183e-05	-1724.94248933	7782.64971081	0.505541541911	0.122016243637	0.000114117101475	0.00721887592226	7.44861608837e-05	-0.0022470948752	3.14443568641e-05	0.704392671585	0.000728674873244	-0.0660662651062	0.000509915815201	-0.0445364192128	-5.36035440746e-05	0.285683333874	0	
